index,Index,Label,unit,start,last,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
WPU411102                     ,WPU411102                     ,"PPI Commodity data for Insurance and annuities-Disability insurance, including accidental death, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.9,101.9,103.2,103.7,103.8,104.0,102.3,103.4,103.8,104.0,103.3,102.395
WPU41110201                   ,WPU41110201                   ,"PPI Commodity data for Insurance and annuities-Disability insurance, including accidental death, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.9,101.9,103.2,103.7,103.8,104.0,102.3,103.4,103.8,104.0,103.3,102.395
WPU411103                     ,WPU411103                     ,"PPI Commodity data for Insurance and annuities-Health and medical insurance, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.1,110.4,113.2,115.0,116.5,117.3,119.9,125.2,132.3,135.5,139.3,140.955
WPU41110301                   ,WPU41110301                   ,"PPI Commodity data for Insurance and annuities-Health and medical insurance, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.1,110.4,113.2,115.0,116.5,117.3,119.9,125.2,132.3,135.5,139.3,140.955
WPU411104                     ,WPU411104                     ,"PPI Commodity data for Insurance and annuities-Property and casualty insurance, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.4,105.0,107.4,108.9,110.3,112.5,115.5,118.8,121.5,124.2,125.5,123.811
WPU41110401                   ,WPU41110401                   ,"PPI Commodity data for Insurance and annuities-Property and casualty insurance, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.4,105.0,107.4,108.9,110.3,112.5,115.5,118.8,121.5,124.2,125.5,123.811
WPU412                        ,WPU412                        ,"PPI Commodity data for Insurance and annuities-Annuities, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.5,107.9,106.5,106.3,110.3,110.6,112.4,115.3,117.3,117.3,117.5,116.617
WPU4121                       ,WPU4121                       ,"PPI Commodity data for Insurance and annuities-Annuities, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.5,107.9,106.5,106.3,110.3,110.6,112.4,115.3,117.3,117.3,117.5,116.617
WPU412101                     ,WPU412101                     ,"PPI Commodity data for Insurance and annuities-Annuities, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.5,107.9,106.5,106.3,110.3,110.6,112.4,115.3,117.3,117.3,117.5,116.617
WPU41210101                   ,WPU41210101                   ,"PPI Commodity data for Insurance and annuities-Annuities, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.5,107.9,106.5,106.3,110.3,110.6,112.4,115.3,117.3,117.3,117.5,116.617
WPU42                         ,WPU42                         ,"PPI Commodity data for Commissions and fees from sales and administration of insurance policies (partial), not seasonally adjusted",Index base: 2009.06 = 100,2009-M06,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.2,100.3,100.8,101.6,102.4,103.3,104.1,105.3,107.1,107.9,108.7,109.159
WPU421                        ,WPU421                        ,"PPI Commodity data for Commissions and fees from sales and administration of insurance policies (partial)-Commissions from sales of insurance, not seasonally adjusted",Index base: 2009.06 = 100,2009-M06,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.2,100.3,100.8,101.6,102.4,103.3,104.1,105.3,107.1,107.9,108.7,109.159
WPU4211                       ,WPU4211                       ,"PPI Commodity data for Commissions and fees from sales and administration of insurance policies (partial)-Commissions from sales of insurance, not seasonally adjusted",Index base: 2009.06 = 100,2009-M06,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.2,100.3,100.8,101.6,102.4,103.3,104.1,105.3,107.1,107.9,108.7,109.159
WPU421101                     ,WPU421101                     ,"PPI Commodity data for Commissions and fees from sales and administration of insurance policies (partial)-Commissions from sales of life insurance and annuities, not seasonally adjusted",Index base: 2009.06 = 100,2009-M06,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.4,100.6,100.7,100.8,101.0,102.5,102.3,102.3,103.0,103.7,102.8,104.458
WPU42110101                   ,WPU42110101                   ,"PPI Commodity data for Commissions and fees from sales and administration of insurance policies (partial)-Commissions from sales of life insurance and annuities, not seasonally adjusted",Index base: 2009.06 = 100,2009-M06,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.4,100.6,100.7,100.8,101.0,102.5,102.3,102.3,103.0,103.7,102.8,104.458
WPU421102                     ,WPU421102                     ,"PPI Commodity data for Commissions and fees from sales and administration of insurance policies (partial)-Commissions from sales of health and medical insurance, not seasonally adjusted",Index base: 2009.06 = 100,2009-M06,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0,101.7,102.2,102.0,102.3,102.3,102.8,103.9,107.5,107.5,109.0,109.443
WPU42110201                   ,WPU42110201                   ,"PPI Commodity data for Commissions and fees from sales and administration of insurance policies (partial)-Commissions from sales of health and medical insurance, not seasonally adjusted",Index base: 2009.06 = 100,2009-M06,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0,101.7,102.2,102.0,102.3,102.3,102.8,103.9,107.5,107.5,109.0,109.443
WPU421103                     ,WPU421103                     ,"PPI Commodity data for Commissions and fees from sales and administration of insurance policies (partial)-Commissions from sales of property and casualty insurance, not seasonally adjusted",Index base: 2009.06 = 100,2009-M06,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.1,100.8,102.1,103.4,104.3,105.5,107.3,109.2,110.6,111.6,111.995
WPU42110301                   ,WPU42110301                   ,"PPI Commodity data for Commissions and fees from sales and administration of insurance policies (partial)-Commissions from sales of property and casualty insurance, not seasonally adjusted",Index base: 2009.06 = 100,2009-M06,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.1,100.8,102.1,103.4,104.3,105.5,107.3,109.2,110.6,111.6,111.995
WPU421104                     ,WPU421104                     ,"PPI Commodity data for Commissions and fees from sales and administration of insurance policies (partial)-Commissions from sales of other insurance, not seasonally adjusted",Index base: 2009.06 = 100,2009-M06,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.2,99.0,98.5,98.1,98.4,99.1,99.6,100.5,100.7,100.4,100.5,100.522
WPU42110401                   ,WPU42110401                   ,"PPI Commodity data for Commissions and fees from sales and administration of insurance policies (partial)-Commissions from sales of other insurance, not seasonally adjusted",Index base: 2009.06 = 100,2009-M06,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.2,99.0,98.5,98.1,98.4,99.1,99.6,100.5,100.7,100.4,100.5,100.522
WPU43                         ,WPU43                         ,"PPI Commodity data for Real estate services (partial), not seasonally adjusted",Index base: 2009.06 = 100,2009-M06,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.1,98.6,99.9,103.5,107.6,111.2,114.7,118.1,122.2,125.5,128.0,133.929
WPU431                        ,WPU431                        ,"PPI Commodity data for Real estate services (partial)-Nonresidential real estate services, not seasonally adjusted",Index base: 2009.06 = 100,2009-M06,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.5,99.7,100.9,102.6,105.0,108.4,110.8,112.5,114.2,117.3,119.0,121.14
WPU4311                       ,WPU4311                       ,"PPI Commodity data for Real estate services (partial)-Nonresidential real estate rents, not seasonally adjusted",Index base: 2009.06 = 100,2009-M06,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.5,100.1,100.7,102.5,105.1,108.4,110.6,113.1,114.6,117.7,119.5,121.632
WPU431101                     ,WPU431101                     ,"PPI Commodity data for Real estate services (partial)-Office buildings, gross rents, not seasonally adjusted",Index base: 2008.12 = 100,2008-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.8,101.4,100.9,101.8,102.9,105.1,110.2,111.8,114.7,114.8,118.9,121.7,124.564
WPU43110101                   ,WPU43110101                   ,"PPI Commodity data for Real estate services (partial)-Office buildings, gross rents, not seasonally adjusted",Index base: 2008.12 = 100,2008-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.8,101.4,100.9,101.8,102.9,105.1,110.2,111.8,114.7,114.8,118.9,121.7,124.564
WPU431102                     ,WPU431102                     ,"PPI Commodity data for Real estate services (partial)-Retail properties, gross rents, not seasonally adjusted",Index base: 2009.04 = 100,2009-M04,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.1,101.3,100.2,103.1,106.3,108.1,109.7,111.9,114.9,117.1,118.7,117.393
WPU43110201                   ,WPU43110201                   ,"PPI Commodity data for Real estate services (partial)-Retail properties, gross rents, not seasonally adjusted",Index base: 2009.04 = 100,2009-M04,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.1,101.3,100.2,103.1,106.3,108.1,109.7,111.9,114.9,117.1,118.7,117.393
WPU431103                     ,WPU431103                     ,"PPI Commodity data for Real estate services (partial)-Industrial buildings, gross rents, not seasonally adjusted",Index base: 2009.04 = 100,2009-M04,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.6,87.4,88.4,89.4,89.7,91.1,93.3,96.6,97.3,101.7,105.3,107.33
WPU43110301                   ,WPU43110301                   ,"PPI Commodity data for Real estate services (partial)-Industrial buildings, gross rents, not seasonally adjusted",Index base: 2009.04 = 100,2009-M04,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.6,87.4,88.4,89.4,89.7,91.1,93.3,96.6,97.3,101.7,105.3,107.33
WPU431104                     ,WPU431104                     ,"PPI Commodity data for Real estate services (partial)-Self-service storage and miniwarehouses, gross rents, not seasonally adjusted",Index base: 2008.12 = 100,2008-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.7,97.2,98.5,101.1,103.8,108.8,116.8,124.3,127.5,129.3,131.6,129.1,139.711
WPU43110401                   ,WPU43110401                   ,"PPI Commodity data for Real estate services (partial)-Self-service storage and miniwarehouses, gross rents, not seasonally adjusted",Index base: 2008.12 = 100,2008-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.7,97.2,98.5,101.1,103.8,108.8,116.8,124.3,127.5,129.3,131.6,129.1,139.711
WPU431105                     ,WPU431105                     ,"PPI Commodity data for Real estate services (partial)-Other nonresidential buildings, gross rents, not seasonally adjusted",Index base: 2008.12 = 100,2008-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.7,84.3,91.1,98.3,98.4,100.8,98.3,103.0,103.7,104.5,104.2,103.9,110.324
WPU43110501                   ,WPU43110501                   ,"PPI Commodity data for Real estate services (partial)-Other nonresidential buildings, gross rents, not seasonally adjusted",Index base: 2008.12 = 100,2008-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.7,84.3,91.1,98.3,98.4,100.8,98.3,103.0,103.7,104.5,104.2,103.9,110.324
WPU4312                       ,WPU4312                       ,"PPI Commodity data for Real estate services (partial)-Nonresidential property sales and leases including land, brokerage fees and commissions, not seasonally adjusted",Index base: 2008.12 = 100,2008-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,98.6,97.4,101.6,103.0,106.4,112.3,115.8,117.0,122.6,125.1,128.9,135.202
WPU431201                     ,WPU431201                     ,"PPI Commodity data for Real estate services (partial)-Nonresidential property sales and leases including land, brokerage fees and commissions, not seasonally adjusted",Index base: 2008.12 = 100,2008-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,98.6,97.4,101.6,103.0,106.4,112.3,115.8,117.0,122.6,125.1,128.9,135.202
WPU43120101                   ,WPU43120101                   ,"PPI Commodity data for Real estate services (partial)-Nonresidential property sales and leases including land, brokerage fees and commissions, not seasonally adjusted",Index base: 2008.12 = 100,2008-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,98.6,97.4,101.6,103.0,106.4,112.3,115.8,117.0,122.6,125.1,128.9,135.202
WPU4313                       ,WPU4313                       ,"PPI Commodity data for Real estate services (partial)-Nonresidential property management fees, not seasonally adjusted",Index base: 2008.12 = 100,2008-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.3,94.7,92.9,92.8,93.5,93.3,92.8,94.2,91.8,90.8,93.9,91.7,90.193
WPU431301                     ,WPU431301                     ,"PPI Commodity data for Real estate services (partial)-Nonresidential property management fees, not seasonally adjusted",Index base: 2008.12 = 100,2008-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.3,94.7,92.9,92.8,93.5,93.3,92.8,94.2,91.8,90.8,93.9,91.7,90.193
WPU43130101                   ,WPU43130101                   ,"PPI Commodity data for Real estate services (partial)-Nonresidential property management fees, not seasonally adjusted",Index base: 2008.12 = 100,2008-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.3,94.7,92.9,92.8,93.5,93.3,92.8,94.2,91.8,90.8,93.9,91.7,90.193
WPU432                        ,WPU432                        ,"PPI Commodity data for Real estate services (partial)-Residential real estate services (partial), not seasonally adjusted",Index base: 2009.06 = 100,2009-M06,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.2,96.4,97.4,103.9,110.6,114.6,119.6,125.4,134.1,138.0,142.4,156.226
WPU4321                       ,WPU4321                       ,"PPI Commodity data for Real estate services (partial)-Residential property sales and rental, brokerage fees and commissions, not seasonally adjusted",Index base: 2008.12 = 100,2008-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.7,97.1,94.7,95.3,103.4,112.1,116.7,122.0,129.1,141.1,146.1,152.5,170.962
WPU432101                     ,WPU432101                     ,"PPI Commodity data for Real estate services (partial)-Residential property sales and rental, brokerage fees and commissions, not seasonally adjusted",Index base: 2008.12 = 100,2008-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.7,97.1,94.7,95.3,103.4,112.1,116.7,122.0,129.1,141.1,146.1,152.5,170.962
WPU43210101                   ,WPU43210101                   ,"PPI Commodity data for Real estate services (partial)-Residential property sales and rental, brokerage fees and commissions, not seasonally adjusted",Index base: 2008.12 = 100,2008-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.7,97.1,94.7,95.3,103.4,112.1,116.7,122.0,129.1,141.1,146.1,152.5,170.962
WPU4322                       ,WPU4322                       ,"PPI Commodity data for Real estate services (partial)-Residential property management fees, not seasonally adjusted",Index base: 2008.12 = 100,2008-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0,99.9,100.5,102.6,104.9,106.4,108.9,113.2,115.6,116.7,118.2,118.2,121.78
WPU432201                     ,WPU432201                     ,"PPI Commodity data for Real estate services (partial)-Residential property management fees, not seasonally adjusted",Index base: 2008.12 = 100,2008-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0,99.9,100.5,102.6,104.9,106.4,108.9,113.2,115.6,116.7,118.2,118.2,121.78
WPU43220101                   ,WPU43220101                   ,"PPI Commodity data for Real estate services (partial)-Residential property management fees, not seasonally adjusted",Index base: 2008.12 = 100,2008-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0,99.9,100.5,102.6,104.9,106.4,108.9,113.2,115.6,116.7,118.2,118.2,121.78
WPU433                        ,WPU433                        ,"PPI Commodity data for Real estate services (partial)-Real estate appraisal fees, not seasonally adjusted",Index base: 2008.12 = 100,2008-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.8,100.4,102.4,104.2,104.0,102.8,103.3,104.4,107.0,109.4,108.5,108.4,112.188
WPU4331                       ,WPU4331                       ,"PPI Commodity data for Real estate services (partial)-Real estate appraisal fees, not seasonally adjusted",Index base: 2008.12 = 100,2008-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.8,100.4,102.4,104.2,104.0,102.8,103.3,104.4,107.0,109.4,108.5,108.4,112.188
WPU433101                     ,WPU433101                     ,"PPI Commodity data for Real estate services (partial)-Real estate appraisal fees, not seasonally adjusted",Index base: 2008.12 = 100,2008-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.8,100.4,102.4,104.2,104.0,102.8,103.3,104.4,107.0,109.4,108.5,108.4,112.188
WPU43310101                   ,WPU43310101                   ,"PPI Commodity data for Real estate services (partial)-Real estate appraisal fees, not seasonally adjusted",Index base: 2008.12 = 100,2008-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.8,100.4,102.4,104.2,104.0,102.8,103.3,104.4,107.0,109.4,108.5,108.4,112.188
WPU44                         ,WPU44                         ,"PPI Commodity data for Rental and leasing of goods (partial), not seasonally adjusted",Index base: 2009.06 = 100,2009-M06,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.1,97.4,97.8,99.9,100.7,96.9,92.5,93.1,94.9,95.2,92.5,103.93
