index,Index,Label,unit,start,last,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
CUUR0100SANL13   ,CUUR0100SANL13   ,"Nondurables less food and apparel in Northeast urban, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.7,70.9,87.1,97.5,98.5,99.8,101.7,103.5,96.4,99.5,103.4,110.3,121.0,126.7,128.7,130.2,130.4,133.1,138.9,141.1,138.1,145.5,163.5,164.0,163.3,174.0,186.6,204.5,218.1,226.196,252.06799999999998,225.06,242.946,271.829,278.378,274.801,272.123,238.062,229.18,241.15599999999998,253.792,250.583,237.42
CUUR0100SAR      ,CUUR0100SAR      ,"Recreation in Northeast urban, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.2,103.8,105.5,106.8,107.6,109.2,110.6,112.1,113.7,113.226,115.57799999999999,118.311,118.492,117.736,119.619,120.195,120.12100000000001,120.723,121.164,123.78,123.95,125.88600000000001,128.93200000000002
CUUR0100SARC     ,CUUR0100SARC     ,"Recreation commodities in Northeast urban, all urban consumers, not seasonally adjusted",Index base: 2009.12=100,2009-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.51799999999999,95.787,93.499,92.137,89.22399999999998,87.036,84.014,81.031,78.158,77.218,76.29
CUUR0100SARS     ,CUUR0100SARS     ,"Recreation services in Northeast urban, all urban consumers, not seasonally adjusted",Index base: 2009.12=100,2009-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.905,102.53299999999999,106.53,108.17299999999999,109.84,111.955,114.241,119.32799999999999,121.134,124.238,129.006
CUUR0100SAS      ,CUUR0100SAS      ,"Services in Northeast urban, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.9,68.4,77.3,87.4,94.5,99.6,105.8,111.8,118.4,124.7,132.5,140.9,149.6,158.1,164.8,170.8,176.3,181.5,187.0,192.8,197.6,201.9,208.2,216.7,224.8,233.2,242.0,250.6,261.1,269.002,277.89799999999997,282.825,286.214,290.624,295.846,302.73,309.345,315.163,322.649,329.519,336.88199999999995,344.749,352.35
CUUR0100SAS2RS   ,CUUR0100SAS2RS   ,"Rent of shelter in Northeast urban, all urban consumers, not seasonally adjusted",Index base: 1982.12=100,1982-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.3,109.4,117.1,126.0,134.4,145.0,154.2,163.7,172.3,178.7,183.4,188.8,193.8,198.9,205.1,211.4,216.9,223.9,232.4,244.4,252.4,262.9,270.8,282.5,292.019,298.721,303.815,305.4170000000001,309.893,316.51,323.302,331.836,339.849,349.31800000000015,357.115,366.289,375.298,383.57
CUUR0100SAS367   ,CUUR0100SAS367   ,"Other services in Northeast urban, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.1,70.9,76.8,84.3,92.7,100.0,107.3,114.3,122.0,129.4,137.5,148.0,159.0,169.8,180.6,188.9,197.9,205.5,214.4,222.5,230.1,236.3,243.7,252.3,260.9,270.0,277.0,286.1,296.1,303.418,315.893,326.63599999999997,333.251,335.855,343.648,349.45099999999996,353.875,359.83,367.82099999999997,372.73,377.241,386.996,400.105
CUUR0100SAS4     ,CUUR0100SAS4     ,"Transportation services in Northeast urban, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.7,68.5,77.4,87.9,94.7,99.1,106.2,109.8,114.6,121.0,127.9,135.2,143.3,150.1,156.2,165.8,170.3,176.5,182.5,187.1,188.4,189.5,193.0,196.8,201.7,208.4,213.7,218.9,221.9,222.669,232.627,239.222,247.394,256.695,260.619,270.408,273.538,275.942,280.711,285.369,289.82,292.628,282.693
CUUR0100SASL2RS  ,CUUR0100SASL2RS  ,"Services less rent of shelter in Northeast urban, all urban consumers, not seasonally adjusted",Index base: 1982.12=100,1982-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.1,109.9,114.8,120.0,124.7,130.4,138.5,147.1,156.2,164.0,171.7,177.8,183.6,190.0,195.8,199.3,202.7,209.0,218.1,222.6,232.1,239.7,249.9,260.1,266.865,279.197,284.388,290.151,294.875,299.05,306.62,311.753,315.7340000000001,321.77099999999996,328.26,334.38,341.726,349.265
CUUR0100SASL5    ,CUUR0100SASL5    ,"Services less medical care services in Northeast urban, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.8,68.3,77.4,87.8,94.8,99.5,105.6,111.3,117.7,123.7,131.4,139.5,147.7,155.7,161.9,167.4,172.5,177.2,182.5,188.1,192.5,196.5,202.5,210.6,218.1,226.2,234.5,242.7,252.8,260.07599999999996,268.607,273.26099999999997,276.181,280.132,284.756,291.178,297.575,302.8040000000001,309.562,316.02099999999996,322.998,329.829,335.69699999999995
CUUR0100SASLE    ,CUUR0100SASLE    ,"Services less energy services in Northeast urban, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.4,68.8,77.6,87.6,94.6,99.5,105.9,112.4,119.8,127.0,135.6,144.3,153.4,162.4,169.5,175.6,181.3,186.9,192.7,198.7,204.2,209.1,215.6,223.5,233.5,241.4,250.4,258.2,268.1,276.122,284.442,290.879,294.909,300.112,306.875,313.953,320.632,327.558,336.19199999999995,342.94199999999995,350.37300000000016,359.223,367.56699999999995
CUUR0100SAT      ,CUUR0100SAT      ,"Transportation in Northeast urban, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1966-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.1,33.0,34.7,37.3,39.5,40.3,41.3,45.1,49.6,55.8,59.5,62.2,70.4,82.8,93.2,96.6,99.4,104.0,106.5,103.1,106.2,109.8,114.7,120.8,125.2,128.1,132.4,136.3,140.8,145.1,147.0,143.7,145.9,154.2,154.4,153.0,158.1,163.9,173.9,180.5,182.731,194.014,179.717,192.875,211.446,216.278,217.49,216.412,198.986,195.157,200.753,207.62599999999998,206.423,198.33599999999998
CUUR0100SAT1     ,CUUR0100SAT1     ,"Private transportation in Northeast urban, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,71.9,84.5,94.3,96.8,99.6,103.6,105.9,101.3,104.4,108.0,112.8,118.1,122.3,124.9,128.2,132.5,136.9,140.5,142.1,138.4,140.6,149.1,149.1,147.6,152.6,158.6,168.4,174.8,177.092,187.90900000000002,173.726,186.57,204.80599999999998,209.722,209.608,208.72799999999998,190.49599999999998,186.43099999999998,192.479,200.243,198.52700000000002,192.42700000000002
CUUR0100SATCLTB  ,CUUR0100SATCLTB  ,"Transportation commodities less motor fuel in Northeast urban, all urban consumers, not seasonally adjusted",Index base: 2009.12=100,2009-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.10700000000001,104.70200000000001,106.37200000000001,106.476,106.322,106.32700000000001,105.545,103.796,103.839,104.635,106.023
CUUR0100SEEB     ,CUUR0100SEEB     ,"Tuition, other school fees, and childcare in Northeast urban, all urban consumers, not seasonally adjusted",Index base: 1977.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1197.833,1225.107,1267.435,1304.576
CUUR0100SEFJ     ,CUUR0100SEFJ     ,"Dairy and related products in Northeast urban, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.675,226.831,229.17,238.558
CUUR0100SEFV     ,CUUR0100SEFV     ,"Food away from home in Northeast urban, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.5,74.2,82.4,90.8,95.7,99.8,104.4,109.4,115.1,121.1,126.4,133.1,138.3,142.5,144.5,146.8,148.9,152.4,155.8,159.6,163.6,168.3,171.9,177.0,181.4,185.2,190.2,195.6,202.7,211.253,220.74099999999999,228.26,231.81799999999998,237.50799999999998,243.88,247.989,253.451,259.345,266.249,272.515,280.04200000000003,288.072,298.49
CUUR0100SEHA     ,CUUR0100SEHA     ,"Rent of primary residence in Northeast urban, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.9,74.8,80.7,87.5,94.1,100.2,105.7,112.8,121.6,129.0,136.4,144.0,150.8,155.6,159.5,162.9,166.0,169.9,174.1,179.3,184.8,190.4,198.1,206.5,216.0,225.0,234.1,243.7,253.8,264.10900000000004,274.613,282.95599999999996,287.45599999999996,293.322,300.57099999999997,308.635,316.7940000000001,325.426,334.751,343.059,351.483,361.48,370.168
CUUR0100SEHC     ,CUUR0100SEHC     ,"Owners' equivalent rent of residences in Northeast urban, all urban consumers, not seasonally adjusted",Index base: 1982.12=100,1982-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.4,109.5,117.3,126.4,134.6,146.2,156.4,165.4,171.9,178.0,183.3,189.2,194.4,199.1,204.5,210.6,215.7,221.6,230.5,243.6,252.3,261.5,267.3,279.2,288.143,293.76099999999997,300.8640000000001,303.94599999999997,307.666,314.191,320.2990000000001,328.6880000000001,336.23199999999997,345.667,352.884,361.801,370.168,379.85400000000004
CUUR0100SEHC01   ,CUUR0100SEHC01   ,"Owners' equivalent rent of primary residence in Northeast urban, all urban consumers, not seasonally adjusted",Index base: 1982.12=100,1982-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.4,109.5,117.3,126.4,134.6,146.2,156.4,165.4,171.9,178.0,183.3,189.2,194.4,199.1,204.5,210.6,215.7,221.6,230.5,243.6,252.3,261.5,267.3,279.2,288.143,293.76099999999997,300.8640000000001,303.923,307.605,314.095,320.204,328.5540000000001,336.01,345.38800000000015,352.619,361.535,369.86800000000005,379.53
CUUR0100SEHF     ,CUUR0100SEHF     ,"Energy services in Northeast urban, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.9,64.0,73.8,85.4,94.4,100.9,104.7,105.9,104.6,101.2,100.2,105.4,109.6,113.4,117.2,121.4,125.1,125.6,128.4,132.1,129.5,127.6,132.0,146.1,135.9,149.2,155.7,172.6,190.8,197.511,212.33700000000002,201.858,198.648,194.641,183.97,188.898,194.862,189.482,185.326,193.389,200.02700000000002,198.101,198.074
CUUR0100SEHF01   ,CUUR0100SEHF01   ,"Electricity in Northeast urban, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.4,67.4,77.4,90.9,96.3,98.2,105.5,107.2,107.6,106.7,106.7,111.7,117.6,123.1,127.0,131.5,132.5,135.7,137.9,138.3,134.9,132.4,133.9,138.7,132.4,137.2,140.8,151.7,169.0,180.725,189.73,192.459,193.02200000000002,190.627,185.012,189.067,198.178,201.118,196.168,199.94400000000002,205.12400000000002,202.365,205.326
CUUR0100SEHF02   ,CUUR0100SEHF02   ,"Utility (piped) gas service in Northeast urban, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.1,59.5,68.8,77.7,91.6,104.8,103.7,104.1,100.6,92.9,90.2,95.8,97.3,98.4,101.9,105.7,114.0,109.9,113.8,122.8,121.6,120.7,130.3,160.8,143.5,173.3,185.4,214.4,231.7,226.896,254.40200000000002,211.18200000000002,198.919,190.31,170.727,177.17700000000005,175.976,151.451,149.227,165.834,176.158,175.743,169.356
CUUR0100SEMC     ,CUUR0100SEMC     ,"Professional services in Northeast urban, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.1,69.8,76.4,84.4,91.8,99.4,108.8,116.4,125.6,135.1,144.5,154.2,164.6,174.9,186.7,195.1,202.6,210.9,218.3,225.4,234.4,242.2,250.9,260.9,268.0,272.6,281.9,288.6,296.4,308.205,317.124,322.814,330.185,336.86199999999997,341.978,349.79400000000015,353.325,362.759,371.48400000000004,377.20300000000003,381.61300000000006,392.397,404.46
CUUR0100SETA     ,CUUR0100SETA     ,"New and used motor vehicles in Northeast urban, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.5,99.7,100.1,100.2,98.7,96.0,93.6,94.5,94.5,92.786,92.691,93.667,96.59100000000001,98.803,99.12799999999999,98.911,98.351,97.964,96.986,95.499,96.07600000000001,96.478,97.476
CUUR0100SETA01   ,CUUR0100SETA01   ,"New vehicles in Northeast urban, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.9,80.8,88.1,94.0,97.8,99.9,102.4,105.6,110.4,114.2,115.7,117.7,119.3,123.9,126.9,130.3,136.2,139.3,142.7,143.3,142.3,142.0,142.0,141.1,139.4,137.3,136.2,137.1,136.6,135.225,133.994,135.158,137.639,140.80700000000004,142.844,144.12,144.477,145.377,145.5,144.922,143.904,144.364,144.694
CUUR0100SETA02   ,CUUR0100SETA02   ,"Used cars and trucks in Northeast urban, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.8,60.2,62.3,76.9,88.8,98.7,112.5,113.7,108.7,113.5,118.1,119.7,116.5,118.4,123.9,135.3,143.0,159.1,160.5,154.6,153.8,156.0,159.4,162.3,155.1,145.7,136.1,142.7,145.1,140.651,139.004,132.09799999999998,148.705,156.929,159.636,157.605,156.424,154.256,150.305,143.841,144.039,145.841,150.54399999999995
CUUR0100SETB     ,CUUR0100SETB     ,"Motor fuel in Northeast urban, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.8,70.8,99.3,110.3,102.9,99.9,97.2,98.4,77.8,79.6,81.0,88.2,100.5,102.1,99.8,97.0,97.2,99.8,104.0,105.2,90.2,97.2,126.8,121.2,113.1,132.7,156.3,189.8,216.4,230.55700000000002,272.21299999999997,197.56599999999997,232.97400000000002,296.74,308.4890000000001,299.068,289.6690000000001,205.769,184.139,212.468,239.685,227.287,194.274
CUUR0100SETB01   ,CUUR0100SETB01   ,"Gasoline (all types) in Northeast urban, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.9,70.8,99.4,110.4,102.9,99.9,97.2,98.4,77.7,79.7,81.1,88.2,100.3,102.1,99.9,96.8,96.7,99.5,103.4,104.8,89.8,96.8,126.1,120.6,112.5,132.0,155.5,188.7,215.2,229.291,269.818,196.671,232.139,295.681,307.291,297.836,288.332,204.774,183.398,211.597,238.581,226.15900000000002,193.22099999999998
CUUR0100SETE     ,CUUR0100SETE     ,"Motor vehicle insurance in Northeast urban, all urban consumers, not seasonally adjusted",Index base: 1977.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604.193,619.952,622.658,597.631
CUUR0100SS45011  ,CUUR0100SS45011  ,"New cars in Northeast urban, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.9,80.8,88.1,94.0,97.7,99.9,102.4,105.5,110.3,114.2,115.8,117.5,118.8,123.5,126.3,129.3,135.2,138.1,141.1,141.5,140.5,139.8,140.0,139.2,137.8,134.5,133.0,134.3,134.8,134.28799999999998,132.97799999999998,133.278,134.791,137.264,138.613,139.111,137.881,137.91899999999998,136.814,134.937,133.34,133.246,134.512
CUUR0100SS4501A  ,CUUR0100SS4501A  ,"New cars and trucks in Northeast urban, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,98.8,98.9,98.2,97.0,95.5,94.7,95.2,94.9,93.846,92.883,93.655,95.37200000000001,97.574,98.99700000000001,99.868,100.086,100.73700000000001,100.8,100.387,99.734,100.05799999999999,100.27
CUUR0100SS47014  ,CUUR0100SS47014  ,"Gasoline, unleaded regular in Northeast urban, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1978-M06,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.4,99.4,110.5,102.9,100.0,97.1,98.6,76.8,78.5,79.6,86.1,98.3,100.3,97.8,94.4,94.4,97.8,102.3,103.9,88.0,95.5,126.4,120.1,112.1,132.2,156.2,189.9,216.6,230.797,271.79400000000004,196.815,233.06,297.557,308.942,298.57599999999996,288.647,202.865,180.595,209.067,236.18400000000003,223.34799999999998,189.72
CUUR0100SS47015  ,CUUR0100SS47015  ,"Gasoline, unleaded midgrade in Northeast urban, all urban consumers, not seasonally adjusted",Index base: 1993.12=100,1993-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.6,103.7,107.2,108.4,93.4,99.8,129.0,124.0,115.7,135.3,158.5,191.7,218.9,232.792,274.028,201.625,236.49900000000002,300.0370000000001,312.586,304.57099999999997,296.131,216.56799999999998,197.925,224.91,251.74900000000002,241.354,212.993
CUUR0100SS47016  ,CUUR0100SS47016  ,"Gasoline, unleaded premium in Northeast urban, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1981-M08,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.1,98.5,99.8,81.2,82.9,84.8,91.6,103.0,104.4,102.8,100.3,100.1,101.2,104.4,104.8,91.6,97.7,123.7,119.5,111.6,129.7,151.6,183.0,208.3,221.782,259.817,193.252,225.41299999999998,283.86,295.881,290.18,282.51599999999996,211.28799999999998,195.229,220.489,245.173,236.38299999999998,210.017
CUUR0110SA0      ,CUUR0110SA0      ,"All items in New England, all urban consumers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.91799999999999,103.875,104.785
CUUR0110SA0E     ,CUUR0110SA0E     ,"Energy in New England, all urban consumers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.24600000000001,103.646,93.697
CUUR0110SA0L1E   ,CUUR0110SA0L1E   ,"All items less food and energy in New England, all urban consumers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.579,103.99700000000001,105.279
CUUR0110SA0L2    ,CUUR0110SA0L2    ,"All items less shelter in New England, all urban consumers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.791,103.551,103.564
CUUR0110SA0L5    ,CUUR0110SA0L5    ,"All items less medical care in New England, all urban consumers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.971,103.58,104.26700000000001
CUUR0110SA0LE    ,CUUR0110SA0LE    ,"All items less energy in New England, all urban consumers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.561,103.89399999999999,105.634
CUUR0110SAA      ,CUUR0110SAA      ,"Apparel in New England, all urban consumers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.191,107.915,97.80799999999999
CUUR0110SAC      ,CUUR0110SAC      ,"Commodities in New England, all urban consumers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.12799999999999,102.8,101.693
CUUR0110SACL1    ,CUUR0110SACL1    ,"Commodities less food in New England, all urban consumers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.506,102.54299999999999,98.18700000000001
CUUR0110SACL11   ,CUUR0110SACL11   ,"Commodities less food and beverages in New England, all urban consumers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.64,102.675,97.993
CUUR0110SAD      ,CUUR0110SAD      ,"Durables in New England, all urban consumers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.117,99.78,99.147
CUUR0110SAE      ,CUUR0110SAE      ,"Education and communication in New England, all urban consumers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.31299999999999,102.45100000000001,104.44
CUUR0110SAEC     ,CUUR0110SAEC     ,"Education and communication commodities in New England, all urban consumers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.499,92.475,85.667
CUUR0110SAES     ,CUUR0110SAES     ,"Education and communication services in New England, all urban consumers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.37299999999999,103.185,105.829
CUUR0110SAF      ,CUUR0110SAF      ,"Food and beverages in New England, all urban consumers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.33,102.99600000000001,107.27600000000001
