index,Index,Label,unit,start,last,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
WDU09380102                   ,WDU09380102                   ,"PPI Commodity data for Pulp, paper, and allied products-Looseleaf binders and devices, not seasonally adjusted, discontinued",Index base: 1985.06 = 100,1985-M06,2009-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.6,101.4,104.4,112.7,115.9,120.3,120.3,120.4,120.5,130.6,135.4,135.7,136.3,136.3,137.8,141.2,144.0,143.5,145.3,147.5,149.4,152.1,161.0,,,,,,,,,,,
WDU093802                     ,WDU093802                     ,"PPI Commodity data for Pulp, paper, and allied products-Bookbinding and related work, not seasonally adjusted, discontinued",Index base: 1985.12 = 100,1985-M12,2009-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.9,104.2,108.0,111.9,114.7,117.4,117.7,118.4,119.7,124.1,126.0,129.0,131.4,133.6,138.7,144.0,145.8,147.2,147.8,148.4,150.1,151.7,153.7,,,,,,,,,,,
WDU09380201                   ,WDU09380201                   ,"PPI Commodity data for Pulp, paper, and allied products-Edition, library and other hardcover book binding, not seasonally adjusted, discontinued",Index base: 1985.12 = 100,1985-M12,2009-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.7,105.5,108.9,110.5,111.7,115.5,118.9,121.5,123.0,127.3,130.8,137.4,137.8,140.2,142.5,146.1,148.4,151.8,151.0,145.8,149.3,151.4,153.9,,,,,,,,,,,
WDU09380202                   ,WDU09380202                   ,"PPI Commodity data for Pulp, paper, and allied products-Other book and pamphlet binding, not seasonally adjusted, discontinued",Index base: 1985.12 = 100,1985-M12,2009-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.2,103.0,107.0,111.8,115.2,117.4,116.7,116.9,118.2,122.5,124.0,126.0,128.9,131.1,137.0,142.7,144.4,145.4,146.1,147.6,149.0,,152.4,,,,,,,,,,,
WDU0939                       ,WDU0939                       ,"PPI Commodity data for Pulp, paper, and allied products-Services for the printing trade, not seasonally adjusted, discontinued",Index base: 1985.06 = 100,1985-M06,2009-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.2,103.2,105.9,108.3,109.3,110.8,112.5,113.6,114.2,115.1,116.0,116.4,117.1,117.5,118.7,116.3,113.5,112.1,112.3,111.1,111.2,111.7,111.7,,,,,,,,,,,
WDU093901                     ,WDU093901                     ,"PPI Commodity data for Pulp, paper, and allied products-Typesetting, not seasonally adjusted, discontinued",Index base: 1985.06 = 100,1985-M06,2003-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0,103.1,106.2,109.3,110.2,112.2,113.6,115.4,116.6,117.6,118.3,119.1,120.6,121.7,124.0,126.8,124.7,121.6,,,,,,,,,,,,,,,,
WDU09390101                   ,WDU09390101                   ,"PPI Commodity data for Pulp, paper, and allied products-Typesetting, not seasonally adjusted, discontinued",Index base: 1985.06 = 100,1985-M06,2003-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.6,115.4,116.6,117.6,118.3,119.1,120.6,121.7,124.0,126.8,124.7,121.6,,,,,,,,,,,,,,,,
WDU093902                     ,WDU093902                     ,"PPI Commodity data for Pulp, paper, and allied products-Photoengraving, not seasonally adjusted, discontinued",Index base: 1985.06 = 100,1985-M06,1990-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.8,102.6,106.5,108.7,116.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU093903                     ,WDU093903                     ,"PPI Commodity data for Pulp, paper, and allied products-Electrotyping and stereotyping, not seasonally adjusted, discontinued",Index base: 1985.12 = 100,1985-M12,1990-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,105.2,107.0,109.0,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU093904                     ,WDU093904                     ,"PPI Commodity data for Pulp, paper, and allied products-Platemaking services, not seasonally adjusted, discontinued",Index base: 1985.12 = 100,1985-M12,2003-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.6,102.2,104.3,105.7,106.1,107.3,109.1,109.6,109.7,110.5,111.7,111.8,112.1,112.2,112.8,107.9,105.5,105.5,,,,,,,,,,,,,,,,
WDU09390401                   ,WDU09390401                   ,"PPI Commodity data for Pulp, paper, and allied products-Preparation of lithographic plates, not seasonally adjusted, discontinued",Index base: 1985.12 = 100,1985-M12,2003-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,101.0,104.3,106.2,105.1,106.1,107.8,107.9,109.2,111.7,113.0,113.8,113.8,113.8,113.8,110.2,107.3,106.9,,,,,,,,,,,,,,,,
WDU09390402                   ,WDU09390402                   ,"PPI Commodity data for Pulp, paper, and allied products-Lithographic platemaking services, not seasonally adjusted, discontinued",Index base: 1985.12 = 100,1985-M12,2003-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.1,103.7,105.4,106.7,107.7,107.0,108.5,108.9,108.4,109.0,110.4,110.1,110.1,109.8,109.9,102.9,98.6,98.6,,,,,,,,,,,,,,,,
WDU09390403                   ,WDU09390403                   ,"PPI Commodity data for Pulp, paper, and allied products-Platemaking services, except lithographic, not seasonally adjusted, discontinued",Index base: 1990.12 = 100,1990-M12,2003-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.1,105.5,106.1,107.1,108.0,108.9,109.8,111.3,112.3,114.4,115.5,118.3,118.4,,,,,,,,,,,,,,,,
WDU093905                     ,WDU093905                     ,"PPI Commodity data for Pulp, paper, and allied products-Prepress services, including platemaking, not seasonally adjusted, discontinued",Index base: 2003.12 = 100,2003-M12,2009-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.2,99.1,99.2,99.6,99.6,,,,,,,,,,,
WDU09390501                   ,WDU09390501                   ,"PPI Commodity data for Pulp, paper, and allied products-Services for the printing trade, not seasonally adjusted, discontinued",Index base: 2003.12 = 100,2003-M12,2009-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.2,99.0,99.1,99.5,99.1,,,,,,,,,,,
WDU09390502                   ,WDU09390502                   ,"PPI Commodity data for Pulp, paper, and allied products-Printing plates prepared for printing exc blanks, not seasonally adjusted, discontinued",Index base: 2003.12 = 100,2003-M12,2009-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.1,100.1,100.1,100.8,101.8,,,,,,,,,,,
WDU09440113                   ,WDU09440113                   ,"PPI Commodity data for Pulp, paper, and allied products-Book printing, not seasonally adjusted, discontinued",Index base: 2005.06 = 100,2005-M06,2011-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.5,102.8,102.9,102.9,105.1,106.1,,,,,,,,
WDU094401149                  ,WDU094401149                  ,"PPI Commodity data for Pulp, paper, and allied products-Other book printing and binding, not seasonally adjusted, discontinued",Index base: 2011.12 = 100,2011-M12,2020-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.2,102.9,104.9,104.9,106.2,106.6,107.6,106.1
WDU09440114C                  ,WDU09440114C                  ,"PPI Commodity data for Pulp, paper, and allied products-Pamphlets, printing only or printing and binding (excluding advertising pamphlets), not seasonally adjusted, discontinued",Index base: 2011.12 = 100,2011-M12,2016-M08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.0,117.8,,130.7,,,,
WDU09450101                   ,WDU09450101                   ,"PPI Commodity data for Pulp, paper, and allied products-Unit set business forms, loose or bound, incl. label/form combo, tabulating card sets, & other, not seasonally adjusted, discontinued",Index base: 1983.12 = 100,1983-M12,2018-M09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.7,106.0,109.2,114.8,121.0,125.8,126.5,129.3,129.6,142.1,150.0,172.8,176.7,180.2,184.2,188.6,205.7,220.2,222.0,224.1,232.2,247.2,264.3,279.3,313.8,330.8,339.0,361.4,368.8,377.1,383.0,391.4,391.0,396.8,,
WDU094501011                  ,WDU094501011                  ,"PPI Commodity data for Pulp, paper, and allied products-Unit set business forms, loose or bound, label/form combination and stock, not seasonally adjusted, discontinued",Index base: 2010.12 = 100,2010-M12,2011-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.5,,,,,,,,
WDU094501014                  ,WDU094501014                  ,"PPI Commodity data for Pulp, paper, and allied products-All other unit set business forms, not seasonally adjusted, discontinued",Index base: 2010.12 = 100,2010-M12,2011-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.4,,,,,,,,
WDU09450102                   ,WDU09450102                   ,"PPI Commodity data for Pulp, paper, and allied products-Manifold books and pegboard accounting systems, incl. manifold sales books, not seasonally adjusted, discontinued",Index base: 1983.12 = 100,1983-M12,2018-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.6,104.6,106.5,109.1,117.7,123.6,126.3,130.7,136.3,142.0,146.0,156.5,164.5,169.4,172.8,177.2,187.2,192.3,195.6,206.1,209.5,216.9,224.7,229.9,242.9,246.1,249.2,255.3,262.2,273.2,274.2,277.1,274.7,274.1,,
WDU09450103                   ,WDU09450103                   ,"PPI Commodity data for Pulp, paper, and allied products-Custom continuous business forms, incl. label/form combo, jumbo roll-feed, self-mailer, & other, not seasonally adjusted, discontinued",Index base: 1983.12 = 100,1983-M12,2018-M09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.5,106.2,109.2,113.0,122.0,128.0,127.9,128.0,126.4,135.6,142.7,170.7,172.6,170.5,170.1,172.7,178.4,181.5,182.5,181.8,189.9,202.2,216.8,228.8,256.2,269.1,275.9,289.0,296.0,301.9,305.9,319.6,310.9,315.7,,
WDU094501031                  ,WDU094501031                  ,"PPI Commodity data for Pulp, paper, and allied products-Custom continuous business forms, label/form, jumbo roll-feed & self-mailer, not seasonally adjusted, discontinued",Index base: 2010.12 = 100,2010-M12,2011-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.6,,,,,,,,
WDU094501032                  ,WDU094501032                  ,"PPI Commodity data for Pulp, paper, and allied products-Custom continuous business forms, one-part, with or without product affixed, not seasonally adjusted, discontinued",Index base: 2010.12 = 100,2010-M12,2011-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.4,,,,,,,,
WDU094501035                  ,WDU094501035                  ,"PPI Commodity data for Pulp, paper, and allied products-All other custom continuous forms, multiple-part, not seasonally adjusted, discontinued",Index base: 2010.12 = 100,2010-M12,2011-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.5,,,,,,,,
WDU09450104                   ,WDU09450104                   ,"PPI Commodity data for Pulp, paper, and allied products-Stock continuous business forms, incl. jumbo roll-feed & other types, not seasonally adjusted, discontinued",Index base: 1983.12 = 100,1983-M12,2016-M08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.5,104.0,101.6,106.7,117.1,120.4,118.7,114.6,107.6,111.3,113.9,160.8,172.1,162.8,162.8,168.1,199.3,207.1,208.5,206.3,211.7,226.6,251.5,256.1,286.0,293.1,297.1,,,,353.8,,,,,
WDU09470201                   ,WDU09470201                   ,"PPI Commodity data for Pulp, paper, and allied products-Label and wrapper printing (letterpress), not seasonally adjusted, discontinued",Index base: 1982.06 = 100,1982-M06,2003-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.9,103.8,106.1,110.3,112.2,116.7,121.5,122.1,128.4,128.0,128.8,132.3,140.9,143.9,144.3,149.3,156.2,163.1,168.0,177.3,192.4,,,,,,,,,,,,,,,,
WDU09470304                   ,WDU09470304                   ,"PPI Commodity data for Pulp, paper, and allied products-Letterpress, not seasonally adjusted, discontinued",Index base: 2001.12 = 100,2008-M01,2008-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.9,,,,,,,,,,,
WDU09470501                   ,WDU09470501                   ,"PPI Commodity data for Pulp, paper, and allied products-Advertising printing (letterpress), not seasonally adjusted, discontinued",Index base: 1982.06 = 100,1982-M06,2002-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.4,116.7,128.8,132.9,143.5,156.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU09470502                   ,WDU09470502                   ,"PPI Commodity data for Pulp, paper, and allied products-Advertising printing (lithographic), not seasonally adjusted, discontinued",Index base: 1982.06 = 100,1982-M06,2018-M09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.4,107.1,111.4,113.8,115.7,118.9,125.4,129.3,129.9,131.0,133.4,135.5,140.0,143.0,142.4,143.5,143.6,146.4,148.4,147.0,146.4,147.6,150.2,153.1,152.9,153.5,151.9,152.4,152.9,151.8,151.8,151.8,152.1,152.2,152.0,,
WDU094705021                  ,WDU094705021                  ,"PPI Commodity data for Pulp, paper, and allied products-Direct mail advertising printing (lithographic), not seasonally adjusted, discontinued",Index base: 1982.06 = 100,1982-M06,2018-M09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.4,107.1,111.4,113.8,115.7,118.9,125.4,129.3,129.9,131.0,133.4,135.5,140.0,143.0,142.4,143.5,143.6,146.4,148.4,147.0,146.4,147.6,150.2,153.1,152.9,153.5,151.9,152.4,152.9,151.2,151.0,150.8,151.3,151.7,151.3,,
WDU094705022                  ,WDU094705022                  ,"PPI Commodity data for Pulp, paper, and allied products-Advertising printing, excluding direct mail (lithographic), not seasonally adjusted, discontinued",Index base: 2011.12 = 100,2011-M12,2018-M09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.2,100.4,100.5,100.5,100.4,100.4,,
WDU09470601                   ,WDU09470601                   ,"PPI Commodity data for Pulp, paper, and allied products-Other commercial and general job printing (letterpress), not seasonally adjusted, discontinued",Index base: 1982.06 = 100,1982-M06,2009-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.1,107.7,114.1,119.8,124.8,130.0,137.7,140.3,146.1,152.7,157.1,161.8,170.4,179.4,183.5,186.1,186.1,188.1,190.7,195.1,207.6,210.9,212.1,212.7,212.7,212.8,,,,,,,,,,,
WDU09480101                   ,WDU09480101                   ,"PPI Commodity data for Pulp, paper, and allied products-Blankbooks and checkbooks, not seasonally adjusted, discontinued",Index base: 1985.06 = 100,1985-M06,2011-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.1,110.2,117.0,126.1,133.8,144.9,152.2,158.9,168.1,175.7,183.7,187.9,187.3,184.5,185.1,183.4,180.2,181.4,186.0,188.5,190.5,195.9,201.4,213.3,221.6,247.1,,,,,,,,
WDU0948010101                 ,WDU0948010101                 ,"PPI Commodity data for Pulp, paper, and allied products-Checkbooks, not seasonally adjusted, discontinued",Index base: 2009.12 = 100,2009-M12,2011-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.6,,,,,,,,
WDU0948010102                 ,WDU0948010102                 ,"PPI Commodity data for Pulp, paper, and allied products-Blankbooks, not seasonally adjusted, discontinued",Index base: 2009.12 = 100,2009-M12,2011-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0,104.7,,,,,,,,
WDU09480102                   ,WDU09480102                   ,"PPI Commodity data for Pulp, paper, and allied products-Looseleaf binders and devices, not seasonally adjusted, discontinued",Index base: 1985.06 = 100,1985-M06,2011-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.6,101.4,104.4,112.7,115.9,120.3,120.3,120.4,120.5,130.6,135.4,135.7,136.3,136.3,137.8,141.2,144.0,143.5,145.3,147.5,149.4,152.1,161.0,171.9,173.9,178.0,,,,,,,,
WDU09480202                   ,WDU09480202                   ,"PPI Commodity data for Pulp, paper, and allied products-Other book and pamphlet binding, not seasonally adjusted, discontinued",Index base: 1985.12 = 100,1985-M12,2011-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.2,103.0,107.0,111.8,115.2,117.4,116.7,116.9,118.2,122.5,124.0,126.0,128.9,131.1,137.0,142.7,144.4,145.4,146.1,147.6,149.0,,152.4,151.7,150.9,153.5,,,,,,,,
